target,z
0.07145170520287764,0.1
0.0823980947154426,0.1019019019019019
0.06716263692366463,0.10380380380380382
0.0809809294451034,0.10570570570570571
0.05946895843092116,0.10760760760760761
0.07294598366017126,0.10950950950950951
0.06261505194593947,0.11141141141141142
0.08082366669400567,0.11331331331331332
0.07581308522656564,0.11521521521521522
0.0706777776257049,0.11711711711711711
0.06792706415686531,0.11901901901901903
0.0655928404184487,0.12092092092092092
0.07337656240769841,0.12282282282282284
0.07965293232750109,0.12472472472472473
0.0861701744475564,0.12662662662662663
0.05652349138280105,0.12852852852852853
0.07394142991657658,0.13043043043043043
0.06758110178681632,0.13233233233233233
0.07179589668624725,0.13423423423423425
0.07286829870422212,0.13613613613613615
0.07676597738468854,0.13803803803803805
0.06584457834242329,0.13993993993993994
0.06075446876485419,0.14184184184184184
0.07817334529162372,0.14374374374374374
0.07387454395234078,0.14564564564564564
0.07694799248082207,0.14754754754754756
0.07666672118465255,0.14944944944944946
0.08393381857542885,0.15135135135135136
0.07996672266625446,0.15325325325325326
0.08222085291614985,0.15515515515515516
0.07097417177642563,0.15705705705705705
0.06810908881149773,0.15895895895895895
0.0807323319541185,0.16086086086086088
0.0814512227707834,0.16276276276276275
0.07734907847636564,0.16466466466466467
0.07290772995823583,0.16656656656656657
0.07207873757532905,0.16846846846846847
0.06510638775430788,0.17037037037037037
0.06740123733539304,0.17227227227227226
0.07699176444349813,0.1741741741741742
0.08079786589247973,0.17607607607607606
0.08815982276219596,0.17797797797797799
0.08709185929554819,0.17987987987987988
0.0770129308264398,0.18178178178178178
0.07647547600010626,0.18368368368368368
0.07521056007736507,0.18558558558558558
0.0658707550774457,0.1874874874874875
0.0734231370925705,0.18938938938938937
0.08789501173569708,0.1912912912912913
0.08091603771608454,0.1931931931931932
0.07546178820080338,0.1950950950950951
0.08542257353963754,0.196996996996997
0.09681629853631776,0.1988988988988989
0.06741431105792244,0.20080080080080082
0.07817327679306052,0.2027027027027027
0.07965964521974318,0.2046046046046046
0.08221319837693902,0.2065065065065065
0.09102015000294769,0.2084084084084084
0.08421552700776874,0.2103103103103103
0.07496478724270186,0.2122122122122122
0.08365597847521802,0.21411411411411413
0.07367653169218058,0.216016016016016
0.0861645538744768,0.21791791791791792
0.07041297985869213,0.21981981981981982
0.07854464910872778,0.22172172172172172
0.06872860040669627,0.22362362362362362
0.08082114939333396,0.22552552552552552
0.06354185480067759,0.22742742742742741
0.08728498875079893,0.22932932932932934
0.07374270496724464,0.23123123123123124
0.07166287332043635,0.23313313313313314
0.07948520307981914,0.23503503503503503
0.08836931288295415,0.23693693693693693
0.07413757410187911,0.23883883883883883
0.07527511641203756,0.24074074074074073
0.06817257032407924,0.24264264264264265
0.0821188411643775,0.24454454454454455
0.06901994842262316,0.24644644644644645
