r,target,x
0.1,8.14988634354147,1.0
0.1019019019019019,7.292374413360312,1.0
0.10380380380380382,8.571653368484066,1.0
0.10570570570570571,7.2503223282961775,1.0
0.10760760760760761,7.237271098080056,1.0
0.10950950950950951,7.714783033324988,1.0
0.11141141141141142,7.805259732819609,1.0
0.11331331331331332,7.099369586819467,1.0
0.11521521521521522,6.654765710366592,1.0
0.11711711711711711,6.064136070241453,1.0
0.11901901901901903,6.722903767588027,1.0
0.12092092092092092,5.435820781784326,1.0
0.12282282282282284,6.832396122547006,1.0
0.12472472472472473,6.077824821512904,1.0
0.12662662662662663,6.066159306293839,1.0
0.12852852852852853,5.538209208045697,1.0
0.13043043043043043,6.921875411347117,1.0
0.13233233233233233,5.871461253830515,1.0
0.13423423423423425,5.759249573820056,1.0
0.13613613613613615,6.0374469939722415,1.0
0.13803803803803805,5.5268051802726825,1.0
0.13993993993993994,5.262371561931715,1.0
0.14184184184184184,4.118773752367538,1.0
0.14374374374374374,5.877253213563967,1.0
0.14564564564564564,4.434639681866349,1.0
0.14754754754754756,5.173529346280023,1.0
0.14944944944944946,4.990642615672169,1.0
0.15135135135135136,4.775189435223535,1.0
0.15325325325325326,4.618013158720645,1.0
0.15515515515515516,5.128196123534149,1.0
0.15705705705705705,4.289848241558612,1.0
0.15895895895895895,4.430950018456735,1.0
0.16086086086086088,4.214123799964415,1.0
0.16276276276276275,4.047085250919589,1.0
0.16466466466466467,4.370503273178528,1.0
0.16656656656656657,5.43870871867771,1.0
0.16846846846846847,4.156747966495377,1.0
0.17037037037037037,4.215043036059673,1.0
0.17227227227227226,4.2647758102905335,1.0
0.1741741741741742,3.787334994566547,1.0
0.17607607607607606,3.808008499277639,1.0
0.17797797797797799,3.745819055384316,1.0
0.17987987987987988,4.279006723203718,1.0
0.18178178178178178,3.6532432477743555,1.0
0.18368368368368368,4.075998307097267,1.0
0.18558558558558558,3.3551806951073306,1.0
0.1874874874874875,3.732840968420521,1.0
0.18938938938938937,3.25039257037724,1.0
0.1912912912912913,3.043030194906715,1.0
0.1931931931931932,3.6210788696528557,1.0
0.1950950950950951,4.158525027872731,1.0
0.196996996996997,3.6568820831650823,1.0
0.1988988988988989,3.8380400153979624,1.0
0.20080080080080082,3.376243477569229,1.0
0.2027027027027027,2.884058077887448,1.0
0.2046046046046046,3.505798195092382,1.0
0.2065065065065065,3.35762989033005,1.0
0.2084084084084084,4.069542135885285,1.0
0.2103103103103103,3.218640298146538,1.0
0.2122122122122122,3.182316540119276,1.0
0.21411411411411413,2.4769769351100437,1.0
0.216016016016016,2.2333800796070875,1.0
0.21791791791791792,3.262656497255993,1.0
0.21981981981981982,3.405550953083055,1.0
0.22172172172172172,2.910988503579679,1.0
0.22362362362362362,3.0771435758561005,1.0
0.22552552552552552,2.9108666536771803,1.0
0.22742742742742741,2.75761230602772,1.0
0.22932932932932934,3.2773642668358267,1.0
0.23123123123123124,3.417384064550933,1.0
0.23313313313313314,2.5557770580417,1.0
0.23503503503503503,2.7238669138823814,1.0
0.23693693693693693,2.661812917941124,1.0
0.23883883883883883,3.2158647197298604,1.0
0.24074074074074073,2.4874390042292083,1.0
0.24264264264264265,2.6483095901962206,1.0
0.24454454454454455,2.3148820324230597,1.0
0.24644644644644645,3.223749905363117,1.0
0.24834834834834835,3.1917923651701576,1.0
0.2502502502502503,2.640480680242909,1.0
0.25215215215215214,3.0944392750881873,1.0
0.254054054054054,3.056215538743282,1.0
0.255955955955956,2.5467455455343915,1.0
0.25785785785785786,2.1492271511622376,1.0
0.25975975975975973,2.5590907082824264,1.0
0.26166166166166166,2.6969880396266364,1.0
0.2635635635635636,2.1836286146723562,1.0
0.26546546546546546,2.2414681674846704,1.0
0.2673673673673673,2.626535929742303,1.0
0.2692692692692693,2.2931050681335536,1.0
0.2711711711711712,2.3095030952853897,1.0
0.27307307307307305,2.206430643944456,1.0
0.274974974974975,2.313285582788867,1.0
0.2768768768768769,2.2211901713481566,1.0
0.27877877877877877,1.9209965400523323,1.0
0.28068068068068064,2.0505616368558837,1.0
0.2825825825825826,2.1259864888633437,1.0
0.2844844844844845,2.4263179755630935,1.0
0.28638638638638636,1.9297480979909822,1.0
0.2882882882882883,2.010537404404715,1.0
0.2901901901901902,1.9892568313259333,1.0
0.2920920920920921,1.985253051186886,1.0
0.29399399399399395,2.1879374505612845,1.0
0.2958958958958959,2.4752751700245956,1.0
0.2977977977977978,1.9598500379525783,1.0
0.2996996996996997,1.976498716667861,1.0
0.3016016016016016,1.9419728385960415,1.0
0.3035035035035035,1.7369713334267667,1.0
0.3054054054054054,1.5779528589132061,1.0
0.30730730730730726,2.116168040316153,1.0
0.3092092092092092,1.7935551557320724,1.0
0.3111111111111111,2.13099786907671,1.0
0.313013013013013,1.7400077754433636,1.0
0.3149149149149149,1.8318459257861786,1.0
0.31681681681681684,2.035995913757264,1.0
0.3187187187187187,1.9294481163235813,1.0
0.3206206206206206,1.8496560853445791,1.0
0.3225225225225225,1.7048449832841386,1.0
0.32442442442442443,1.724331286881902,1.0
0.3263263263263263,1.714503385118256,1.0
0.3282282282282282,1.6836929819373192,1.0
0.33013013013013015,1.9240691852469172,1.0
0.332032032032032,1.8262508131416002,1.0
0.3339339339339339,1.4603866221393913,1.0
0.3358358358358358,1.6251243508103412,1.0
0.33773773773773774,1.5043001948732657,1.0
0.3396396396396396,1.522749944186789,1.0
0.34154154154154154,1.592214500161646,1.0
0.34344344344344346,1.6095775673411181,1.0
0.34534534534534533,1.4577883273786103,1.0
0.3472472472472472,1.6698774075300837,1.0
0.34914914914914913,1.5026994548323427,1.0
0.35105105105105106,1.3557624052795825,1.0
0.3529529529529529,1.7232677885097405,1.0
0.3548548548548548,1.5302977077249118,1.0
0.3567567567567568,1.448900371677132,1.0
0.35865865865865865,1.407302215532928,1.0
0.3605605605605605,1.5076143389381442,1.0
0.3624624624624625,1.531875472976652,1.0
0.36436436436436437,1.626395124266725,1.0
0.36626626626626624,1.8019037019106805,1.0
0.3681681681681681,1.4032539583163222,1.0
0.3700700700700701,1.4709807487413356,1.0
0.37197197197197196,1.3965102364480932,1.0
0.37387387387387383,1.2792508768913877,1.0
0.3757757757757758,1.4129054383043378,1.0
0.3776776776776777,1.2241173195610584,1.0
0.37957957957957955,1.265319206895636,1.0
0.3814814814814814,1.3780088336355933,1.0
0.3833833833833834,1.4230478676356428,1.0
0.3852852852852853,1.2899263118817872,1.0
0.38718718718718714,1.3040229149123652,1.0
0.3890890890890891,1.236553722452367,1.0
0.390990990990991,1.1754608442755248,1.0
0.39289289289289286,1.2587750038129308,1.0
0.39479479479479473,1.4486256137818907,1.0
0.3966966966966967,1.2790526459920752,1.0
0.3985985985985986,1.4159077337401227,1.0
0.40050050050050046,1.3565129489890533,1.0
0.40240240240240244,1.2390640336911192,1.0
0.4043043043043043,1.370171295664159,1.0
0.4062062062062062,1.335947812742544,1.0
0.40810810810810805,0.9294746678419619,1.0
0.41001001001001003,1.1875653282202783,1.0
0.4119119119119119,1.1652513922302405,1.0
0.41381381381381377,1.4010984356166423,1.0
0.41571571571571575,1.4122916738694322,1.0
0.4176176176176176,1.1264858902522832,1.0
0.4195195195195195,1.108952937344447,1.0
0.42142142142142136,1.4172809970033469,1.0
0.42332332332332334,1.390833722106494,1.0
0.4252252252252252,1.3265649639600998,1.0
0.4271271271271271,1.3060272017192482,1.0
0.42902902902902906,1.188673293518057,1.0
0.43093093093093093,1.0208814572894787,1.0
0.4328328328328328,1.2148630408027274,1.0
0.4347347347347347,1.3390210543592078,1.0
0.43663663663663665,1.0935489876222269,1.0
0.4385385385385385,1.0271785783291205,1.0
0.4404404404404404,1.4645974817018619,1.0
0.4423423423423424,1.1311893800220116,1.0
0.44424424424424425,1.0705069047427236,1.0
0.4461461461461461,1.2308909863010284,1.0
0.448048048048048,1.1634988213330617,1.0
0.44994994994994997,0.9115237367716531,1.0
0.45185185185185184,1.0108920472698437,1.0
0.4537537537537537,1.054707945248908,1.0
0.4556556556556557,1.000143122491088,1.0
0.45755755755755756,1.0096805102447013,1.0
0.45945945945945943,1.0207893438936397,1.0
0.4613613613613613,1.082088580645745,1.0
0.4632632632632633,0.944564925056504,1.0
0.46516516516516515,1.1444975007958929,1.0
0.467067067067067,1.0885568823889795,1.0
0.468968968968969,1.030327760049296,1.0
0.4708708708708709,1.063809328150803,1.0
0.47277277277277274,0.9675989057355966,1.0
0.4746746746746746,0.9683345713612375,1.0
0.4765765765765766,0.8773069887671526,1.0
0.47847847847847846,0.823170935091482,1.0
0.48038038038038033,0.8938099142032134,1.0
0.4822822822822823,0.9265603350707649,1.0
0.4841841841841842,1.022702975519931,1.0
0.48608608608608606,1.0233435326205575,1.0
0.4879879879879879,0.8671125721665384,1.0
0.4898898898898899,0.6340311195636688,1.0
0.4917917917917918,0.7887620283791567,1.0
0.49369369369369365,1.0554909715632792,1.0
0.49559559559559563,0.9252081212615857,1.0
0.4974974974974975,0.8694480187505519,1.0
0.49939939939939937,0.9052413678555439,1.0
0.5013013013013012,0.8350071992039325,1.0
0.5032032032032032,0.8907828891190958,1.0
0.5051051051051051,0.7616500158470974,1.0
0.507007007007007,0.7653061907193288,1.0
0.5089089089089089,0.994391468357742,1.0
0.5108108108108108,0.9357632799478205,1.0
0.5127127127127127,0.8845520175254246,1.0
0.5146146146146146,0.9078768405607273,1.0
0.5165165165165165,0.8142783657084706,1.0
0.5184184184184184,0.8043846451598273,1.0
0.5203203203203203,0.7102568600883555,1.0
0.5222222222222223,0.9252044700198406,1.0
0.5241241241241241,0.9302343770254463,1.0
0.526026026026026,0.8032366003541961,1.0
0.5279279279279279,0.9305722680976913,1.0
0.5298298298298298,0.7608250778532822,1.0
0.5317317317317317,0.6898040386495924,1.0
0.5336336336336336,0.8406111921445678,1.0
0.5355355355355356,0.7120206157331095,1.0
0.5374374374374374,0.7724654020119004,1.0
0.5393393393393393,0.7373748472457349,1.0
0.5412412412412412,0.7933516670257307,1.0
0.5431431431431432,0.7750272325717228,1.0
0.545045045045045,0.7744455920877462,1.0
0.5469469469469469,0.8821214874367794,1.0
0.5488488488488489,0.717903645993138,1.0
0.5507507507507508,0.7736931148920162,1.0
0.5526526526526526,0.7296301235911185,1.0
0.5545545545545545,0.7995263672082249,1.0
0.5564564564564565,0.7261295942202942,1.0
0.5583583583583583,0.7732872203102863,1.0
0.5602602602602602,0.7885359377569187,1.0
0.5621621621621622,0.7737916336160093,1.0
0.5640640640640641,0.7067688200462565,1.0
0.5659659659659659,0.5615008699250594,1.0
0.5678678678678678,0.8890004431569489,1.0
0.5697697697697698,0.6796311205905106,1.0
0.5716716716716717,0.7011312508197088,1.0
0.5735735735735735,0.7864612396832061,1.0
0.5754754754754755,0.6863985922597995,1.0
0.5773773773773774,0.7645771715170687,1.0
0.5792792792792792,0.489879094534409,1.0
0.5811811811811811,0.66174247606234,1.0
0.5830830830830831,0.6759423840699037,1.0
0.584984984984985,0.6503946979533212,1.0
0.5868868868868868,0.6894826806060219,1.0
0.5887887887887888,0.7760531308609284,1.0
0.5906906906906907,0.68655936073973,1.0
0.5925925925925926,0.668950626062147,1.0
0.5944944944944944,0.6494892007902817,1.0
0.5963963963963964,0.6986928741818677,1.0
0.5982982982982983,0.664117934963787,1.0
0.6002002002002002,0.726107184276424,1.0
0.602102102102102,0.678861568110972,1.0
0.604004004004004,0.5901972616290826,1.0
0.6059059059059059,0.6412541518028962,1.0
0.6078078078078077,0.6488480471948351,1.0
0.6097097097097096,0.7080420831854451,1.0
0.6116116116116116,0.6178834366031547,1.0
0.6135135135135135,0.5850627664116672,1.0
0.6154154154154153,0.6088613524858356,1.0
0.6173173173173173,0.6669126314549133,1.0
0.6192192192192192,0.5914619452598603,1.0
0.6211211211211211,0.609042998257784,1.0
0.6230230230230229,0.658868936154201,1.0
0.6249249249249249,0.5798367414795658,1.0
0.6268268268268268,0.6225206794439834,1.0
0.6287287287287286,0.5656949820239934,1.0
0.6306306306306306,0.6203618191753655,1.0
0.6325325325325325,0.6221949734782186,1.0
0.6344344344344344,0.6935550938547916,1.0
0.6363363363363362,0.5476982390196184,1.0
0.6382382382382382,0.48399110658788375,1.0
0.6401401401401401,0.5106675859517538,1.0
0.642042042042042,0.4903869093708576,1.0
0.6439439439439439,0.6199798429851514,1.0
0.6458458458458458,0.5503283338513912,1.0
0.6477477477477477,0.7490269664471518,1.0
0.6496496496496496,0.5983682035787813,1.0
0.6515515515515515,0.5526071558792575,1.0
0.6534534534534534,0.5888509585652453,1.0
0.6553553553553553,0.5556204992441565,1.0
0.6572572572572573,0.5552849382449361,1.0
0.6591591591591591,0.5144440926406917,1.0
0.661061061061061,0.5122166481272388,1.0
0.6629629629629629,0.5532240296229431,1.0
0.6648648648648648,0.5392288440433521,1.0
0.6667667667667667,0.5032720335820567,1.0
0.6686686686686686,0.5637454312617651,1.0
0.6705705705705706,0.5210116514348946,1.0
0.6724724724724724,0.4771083939592435,1.0
0.6743743743743743,0.4980511087060531,1.0
0.6762762762762762,0.5346017012176548,1.0
0.6781781781781782,0.5254542166516639,1.0
0.68008008008008,0.46772982086391524,1.0
0.6819819819819819,0.5643510488833136,1.0
0.6838838838838839,0.506831474283287,1.0
0.6857857857857858,0.5467048707965719,1.0
0.6876876876876876,0.49882537906247504,1.0
0.6895895895895895,0.47943459793593185,1.0
0.6914914914914915,0.48552627964041495,1.0
0.6933933933933933,0.5009864988081187,1.0
0.6952952952952952,0.4190338938510443,1.0
0.6971971971971972,0.42481037650081366,1.0
0.6990990990990991,0.5280146217298514,1.0
0.7010010010010009,0.35936500503253976,1.0
0.7029029029029028,0.495943603763023,1.0
0.7048048048048048,0.49833082909788495,1.0
0.7067067067067067,0.4512324861214791,1.0
0.7086086086086085,0.4198394128491749,1.0
0.7105105105105105,0.5307468471891607,1.0
0.7124124124124124,0.47174843479037365,1.0
0.7143143143143142,0.45602486376385504,1.0
0.7162162162162161,0.46346086714887963,1.0
0.7181181181181181,0.4583842088649446,1.0
0.72002002002002,0.425808322178689,1.0
0.7219219219219218,0.491945215732987,1.0
0.7238238238238238,0.40092749439856645,1.0
0.7257257257257257,0.3636944079292567,1.0
0.7276276276276276,0.45958499278457865,1.0
0.7295295295295294,0.4148130638831439,1.0
0.7314314314314314,0.48762873557377856,1.0
0.7333333333333333,0.5063515345845033,1.0
0.7352352352352352,0.43912057860894627,1.0
0.7371371371371371,0.44620546212475254,1.0
0.739039039039039,0.4375012335789433,1.0
0.7409409409409409,0.5143470176726714,1.0
0.7428428428428427,0.4490055138678285,1.0
0.7447447447447447,0.3831865014665624,1.0
0.7466466466466466,0.38031344194841193,1.0
0.7485485485485485,0.43322438655159584,1.0
0.7504504504504504,0.418160908200347,1.0
0.7523523523523523,0.43937698319794044,1.0
0.7542542542542542,0.38687224843291174,1.0
0.7561561561561561,0.4388546088751946,1.0
0.758058058058058,0.4183876707318415,1.0
0.7599599599599599,0.44877281911902517,1.0
0.7618618618618618,0.3635343075847012,1.0
0.7637637637637638,0.4138562989760407,1.0
0.7656656656656656,0.4420191382358448,1.0
0.7675675675675675,0.4344460735291342,1.0
0.7694694694694694,0.4466095481044362,1.0
