H,target,z
0.07169227181850443,0.007056563181495558,0.1
0.07171087487518127,0.008411906740980338,0.1191919191919192
0.07172916632769118,0.00976756190463204,0.1383838383838384
0.07174715651872551,0.01112351832975933,0.1575757575757576
0.07176485528321887,0.012479766181427581,0.17676767676767677
0.07178227198108969,0.013836296099718369,0.19595959595959594
0.07179941552738199,0.01519309916958769,0.21515151515151515
0.07181629442005191,0.016550166893079376,0.23434343434343433
0.07183291676561675,0.017907491163676164,0.2535353535353535
0.07184929030286072,0.0192650642425938,0.2727272727272727
0.07186542242477185,0.020622878736844298,0.2919191919191919
0.07188132019886574,0.02198092757891201,0.3111111111111111
0.07189699038603702,0.02333920400790235,0.3303030303030303
0.0719124394580642,0.02469770155203679,0.3494949494949495
0.07192767361388225,0.026056414012380333,0.3686868686868686
0.07194269879472531,0.027415335447698898,0.3878787878787878
0.07195752069823251,0.028774460160353312,0.407070707070707
0.07197214479160101,0.030133782683146426,0.42626262626262623
0.0719865763238625,0.03149329776704657,0.44545454545454544
0.07200082033735228,0.03285300036971839,0.46464646464646464
0.07201488167843405,0.03421288564479826,0.48383838383838385
0.0720287650075373,0.03557294893185663,0.503030303030303
0.07204247480855999,0.03693318574699552,0.5222222222222221
0.07205601539768369,0.03829359177403345,0.5414141414141413
0.07206939093164495,0.03965416285623382,0.5606060606060606
0.07208260541550258,0.04101489498853779,0.5797979797979798
0.07209566270993735,0.04237578431026464,0.598989898989899
0.07210856653811745,0.04373682709824618,0.6181818181818182
0.07212132049216032,0.04509801976036492,0.6373737373737373
0.07213392803921916,0.046459358829467695,0.6565656565656565
0.07214639252721979,0.04782084095762869,0.6757575757575757
0.07215871719027186,0.04918246291073821,0.6949494949494949
0.07217090515377632,0.05054422156339539,0.7141414141414141
0.07218295943924924,0.051906113894084095,0.7333333333333333
0.07219488296888096,0.05326813698061396,0.7525252525252525
0.07220667856984765,0.054630287995808886,0.7717171717171717
0.07221834897839116,0.055992564203427,0.7909090909090909
0.07222989684368211,0.05735496295429766,0.81010101010101
0.07224132473147993,0.05871748168266144,0.8292929292929292
0.07225263512760234,0.06008011790270066,0.8484848484848484
0.07226383044121622,0.06144286920524842,0.8676767676767676
0.07227491300796074,0.0628057332546655,0.8868686868686868
0.07228588509291285,0.064168707785875,0.906060606060606
0.07229674889340484,0.06553179060154465,0.9252525252525252
0.07230750654170229,0.06689497956940879,0.9444444444444443
0.07231816010755107,0.06825827261972163,0.9636363636363635
0.07232871160060089,0.06962166774283345,0.9828282828282827
0.07233916297271221,0.07098516298688373,1.002020202020202
0.07234951612015372,0.07234875645560385,1.0212121212121212
0.07235977288569603,0.07371244630622316,1.0404040404040404
0.07236993506060785,0.07507623074747295,1.0595959595959596
0.07238000438655967,0.07644010803768275,1.0787878787878789
0.07238998255744039,0.07780407648296365,1.097979797979798
0.07239987122109136,0.0791681344354743,1.1171717171717173
0.07240967198096245,0.08053228029176483,1.1363636363636365
0.07241938639769428,0.08189651249119462,1.1555555555555557
0.07242901599063054,0.08326082951441995,1.1747474747474747
0.07243856223926404,0.08462522988194807,1.1939393939393939
0.07244802658461996,0.08598971215275375,1.213131313131313
0.07245741043057964,0.0873542749229557,1.2323232323232323
0.07246671514514773,0.08871891682454923,1.2515151515151515
0.0724759420616658,0.09008363652419275,1.2707070707070707
0.07248509247997516,0.09144843272204502,1.2898989898989899
0.07249416766753093,0.09281330415065087,1.309090909090909
0.07250316886047062,0.0941782495738728,1.3282828282828283
0.0725120972646385,0.09554326778586654,1.3474747474747475
0.07252095405656876,0.09690835761009789,1.3666666666666667
0.0725297403844289,0.09827351789839936,1.385858585858586
0.07253845736892545,0.09963874753006444,1.405050505050505
0.07254710610417381,0.1010040454109777,1.4242424242424243
0.07255568765853397,0.10236941047277914,1.4434343434343435
0.07256420307541353,0.10373484167206119,1.4626262626262627
0.0725726533740397,0.10510033798959664,1.481818181818182
0.07258103955020162,0.10646589842959632,1.501010101010101
0.0725893625769644,0.10783152201899517,1.52020202020202
0.0725976234053562,0.10919720780676499,1.5393939393939393
0.0726058229650294,0.1105629548632534,1.5585858585858585
0.07261396216489734,0.11192876227954708,1.5777777777777777
0.07262204189374726,0.11329462916685877,1.596969696969697
0.07263006302083097,0.11466055465593666,1.6161616161616161
0.07263802639643381,0.11602653789649543,1.6353535353535353
0.07264593285242323,0.11739257805666765,1.6545454545454545
0.0726537832027774,0.11875867432247508,1.6737373737373737
0.0726615782440953,0.12012482589731882,1.692929292929293
0.07266931875608841,0.12149103200148732,1.7121212121212122
0.07267700550205543,0.12285729187168191,1.7313131313131314
0.07268463922934015,0.1242236047605588,1.7505050505050506
0.07269222066977368,0.1255899699362869,1.7696969696969698
0.0726997505401013,0.1269563866821209,1.7888888888888888
0.0727072295423948,0.12832285429598903,1.808080808080808
0.07271465836445072,0.1296893720900947,1.8272727272727272
0.07272203768017534,0.1310559393905317,1.8464646464646464
0.07272936814995655,0.13242255553691212,1.8656565656565656
0.07273665042102355,0.13378921988200673,1.8848484848484848
0.07274388512779448,0.1351559317913974,1.904040404040404
0.07275107289221279,0.1365226906431407,1.9232323232323232
0.07275821432407249,0.13788949582744264,1.9424242424242424
0.07276531002133305,0.13925634674634368,1.9616161616161616
0.0727723605704239,0.14062324281341446,1.9808080808080808
0.07277936654653944,0.14199018345346054,2.0
0.07179484016935817,0.006953994830641823,0.1
0.0718321043466903,0.008290677269471308,0.1191919191919192
0.07186875376978144,0.009627974462541787,0.1383838383838384
0.07190480869176984,0.010965866156715008,0.1575757575757576
0.07194028837637387,0.01230433308827258,0.17676767676767677
0.07197521116145843,0.013643356919349637,0.19595959595959594
0.07200959451757005,0.014982920179399627,0.21515151515151515
0.07204345510191153,0.01632300621121976,0.23434343434343433
0.07207680880817637,0.01766359912111656,0.2535353535353535
0.07210967081261878,0.019004683732835738,0.2727272727272727
0.07214205561669568,0.020346245544920465,0.2919191919191919
0.07217397708658232,0.021688270691195437,0.3111111111111111
0.07220544848983342,0.023030745904105948,0.3303030303030303
0.0722364825294333,0.024373658480667706,0.3494949494949495
0.07226709137545581,0.025716996250806798,0.3686868686868686
0.07229728669453243,0.027060747547891777,0.3878787878787878
0.07232707967730848,0.02840490118127735,0.407070707070707
0.07235648106405004,0.02974944641069742,0.42626262626262623
0.07238550116854948,0.031094372922359583,0.44545454545454544
0.07241414990046331,0.03243967080660737,0.46464646464646464
0.0724424367862044,0.033785330537027876,0.48383838383838385
0.07247037098849948,0.03513134295089442,0.503030303030303
0.07249796132471295,0.036477699230842556,0.5222222222222221
0.07252521628402951,0.03782439088768764,0.5414141414141413
0.07255214404357976,0.03917140974429901,0.5606060606060606
0.07257875248358592,0.04051874792045445,0.5797979797979798
0.07260504920159845,0.04186639781860355,0.598989898989899
0.07263104152588827,0.04321435211047536,0.6181818181818182
0.07265673652805399,0.04456260372447126,0.6373737373737373
0.07268214103489878,0.04591114583378806,0.6565656565656565
0.07270726163962736,0.047259971845221106,0.6757575757575757
0.07273210471240878,0.04860907538860129,0.6949494949494949
0.07275667641034836,0.04995845030682335,0.7141414141414141
0.07278098268690744,0.051308090646425886,0.7333333333333333
0.07280502930080758,0.05265799064868733,0.7525252525252525
0.07282882182445274,0.054008144741203815,0.7717171717171717
0.07285236565190027,0.05535854752991789,0.7909090909090909
0.07287566600640956,0.05670919379157021,0.81010101010101
0.07289872794759501,0.058060078466546365,0.8292929292929292
0.07292155637820776,0.059411196652095245,0.8484848484848484
0.07294415605056931,0.06076254359589532,0.8676767676767676
0.07296653157267816,0.06211411468994809,0.8868686868686868
0.07298868741400914,0.06346590546477872,0.906060606060606
0.0730106279110242,0.06481791158392529,0.9252525252525252
0.0730323572724111,0.06617012883869998,0.9444444444444443
0.07305387958406663,0.06752255314320604,0.9636363636363635
0.07307519881383881,0.06887518052959551,0.9828282828282827
0.07309631881604194,0.07022800714355402,1.002020202020202
0.07311724333575757,0.07158102924,1.0212121212121212
0.07313797601293358,0.07293424317898561,1.0404040404040404
0.07315852038629217,0.07428764542178863,1.0595959595959596
0.07317887989705801,0.0756412325271844,1.0787878787878789
0.07319905789251586,0.0769950011478882,1.097979797979798
0.07321905762940717,0.0783489480271585,1.1171717171717173
0.07323888227717447,0.0797030699955528,1.1363636363636365
0.0732585349210614,0.08105736396782749,1.1555555555555557
0.07327801856507613,0.08241182693997436,1.1747474747474747
0.0732973361348254,0.08376645598638668,1.1939393939393939
0.07331649048022594,0.08512124825714777,1.213131313131313
0.07333548437809931,0.08647620097543603,1.2323232323232323
0.07335432053465657,0.08783131143504037,1.2515151515151515
0.07337300158787789,0.08918657699798067,1.2707070707070707
0.07339153010979281,0.09054199509222735,1.2898989898989899
0.07340990860866574,0.09189756320951606,1.309090909090909
0.07342813953109159,0.09325327890325183,1.3282828282828283
0.07344622526400593,0.0946091397864991,1.3474747474747475
0.07346416813661377,0.09596514353005288,1.3666666666666667
0.07348197042224085,0.09732128786058743,1.385858585858586
0.07349963434011128,0.0986775705588786,1.405050505050505
0.07351716205705491,0.10003398945809656,1.4242424242424243
0.07353455568914784,0.10139054244216529,1.4434343434343435
0.07355181730328889,0.10274722744418584,1.4626262626262627
0.07356894891871568,0.10410404244492066,1.481818181818182
0.0735859525084622,0.10546098547133574,1.501010101010101
0.07360283000076127,0.10681805459519828,1.52020202020202
0.07361958328039409,0.10817524793172709,1.5393939393939393
0.0736362141899891,0.1095325636382937,1.5585858585858585
0.07365272453127283,0.11088999991317158,1.5777777777777777
0.07366911606627452,0.1122475549943315,1.596969696969697
0.0736853905184866,0.11360522715828103,1.6161616161616161
0.07370154957398314,0.11496301471894611,1.6353535353535353
0.07371759488249781,0.11632091602659307,1.6545454545454545
0.07373352805846332,0.11767892946678915,1.6737373737373737
