target,x1,x2,x3
52.29666666666667,-5.0,-50.0,-5.0
51.97022988505746,-4.655172413793103,-50.0,-5.0
51.64379310344827,-4.310344827586206,-50.0,-5.0
51.31735632183907,-3.9655172413793105,-50.0,-5.0
50.99091954022988,-3.6206896551724137,-50.0,-5.0
50.66448275862068,-3.275862068965517,-50.0,-5.0
50.33804597701148,-2.9310344827586206,-50.0,-5.0
50.01160919540229,-2.586206896551724,-50.0,-5.0
49.6851724137931,-2.2413793103448274,-50.0,-5.0
49.3587356321839,-1.8965517241379306,-50.0,-5.0
49.032298850574705,-1.5517241379310343,-50.0,-5.0
48.70586206896551,-1.206896551724138,-50.0,-5.0
48.37942528735631,-0.8620689655172411,-50.0,-5.0
48.05298850574712,-0.5172413793103443,-50.0,-5.0
47.72655172413792,-0.1724137931034484,-50.0,-5.0
47.40011494252873,0.1724137931034484,-50.0,-5.0
47.073678160919535,0.5172413793103452,-50.0,-5.0
46.747241379310346,0.862068965517242,-50.0,-5.0
46.420804597701135,1.2068965517241388,-50.0,-5.0
46.09436781609195,1.5517241379310347,-50.0,-5.0
45.76793103448276,1.8965517241379315,-50.0,-5.0
45.44149425287356,2.2413793103448283,-50.0,-5.0
45.115057471264365,2.586206896551724,-50.0,-5.0
44.78862068965517,2.931034482758621,-50.0,-5.0
44.46218390804597,3.275862068965518,-50.0,-5.0
44.13574712643678,3.6206896551724146,-50.0,-5.0
43.80931034482758,3.9655172413793114,-50.0,-5.0
43.482873563218384,4.310344827586208,-50.0,-5.0
43.15643678160919,4.655172413793103,-50.0,-5.0
42.83,5.0,-50.0,-5.0
50.50126436781609,-5.0,-48.10344827586207,-5.0
50.174827586206895,-4.655172413793103,-48.10344827586207,-5.0
49.84839080459769,-4.310344827586206,-48.10344827586207,-5.0
49.5219540229885,-3.9655172413793105,-48.10344827586207,-5.0
49.19551724137931,-3.6206896551724137,-48.10344827586207,-5.0
48.86908045977011,-3.275862068965517,-48.10344827586207,-5.0
48.542643678160914,-2.9310344827586206,-48.10344827586207,-5.0
48.21620689655172,-2.586206896551724,-48.10344827586207,-5.0
47.88977011494252,-2.2413793103448274,-48.10344827586207,-5.0
47.56333333333333,-1.8965517241379306,-48.10344827586207,-5.0
47.23689655172413,-1.5517241379310343,-48.10344827586207,-5.0
46.91045977011493,-1.206896551724138,-48.10344827586207,-5.0
46.584022988505744,-0.8620689655172411,-48.10344827586207,-5.0
46.25758620689655,-0.5172413793103443,-48.10344827586207,-5.0
45.93114942528735,-0.1724137931034484,-48.10344827586207,-5.0
45.604712643678155,0.1724137931034484,-48.10344827586207,-5.0
45.278275862068966,0.5172413793103452,-48.10344827586207,-5.0
44.95183908045976,0.862068965517242,-48.10344827586207,-5.0
44.625402298850574,1.2068965517241388,-48.10344827586207,-5.0
44.29896551724138,1.5517241379310347,-48.10344827586207,-5.0
43.97252873563218,1.8965517241379315,-48.10344827586207,-5.0
43.64609195402299,2.2413793103448283,-48.10344827586207,-5.0
43.319655172413796,2.586206896551724,-48.10344827586207,-5.0
42.99321839080459,2.931034482758621,-48.10344827586207,-5.0
42.6667816091954,3.275862068965518,-48.10344827586207,-5.0
42.34034482758621,3.6206896551724146,-48.10344827586207,-5.0
42.01390804597701,3.9655172413793114,-48.10344827586207,-5.0
41.68747126436781,4.310344827586208,-48.10344827586207,-5.0
41.36103448275862,4.655172413793103,-48.10344827586207,-5.0
41.03459770114942,5.0,-48.10344827586207,-5.0
48.70586206896551,-5.0,-46.206896551724135,-5.0
48.37942528735631,-4.655172413793103,-46.206896551724135,-5.0
48.05298850574712,-4.310344827586206,-46.206896551724135,-5.0
47.72655172413792,-3.9655172413793105,-46.206896551724135,-5.0
47.400114942528724,-3.6206896551724137,-46.206896551724135,-5.0
47.073678160919535,-3.275862068965517,-46.206896551724135,-5.0
46.74724137931034,-2.9310344827586206,-46.206896551724135,-5.0
46.420804597701135,-2.586206896551724,-46.206896551724135,-5.0
46.094367816091946,-2.2413793103448274,-46.206896551724135,-5.0
45.76793103448275,-1.8965517241379306,-46.206896551724135,-5.0
