target,x1,x2
6.801470656992034,0.3,-0.3
6.878576450803605,0.3373737373737374,-0.3
6.958618504025391,0.3747474747474747,-0.3
7.041708632111173,0.4121212121212121,-0.3
7.127962908549856,0.4494949494949495,-0.3
7.2175018270153535,0.4868686868686869,-0.3
7.310450469691297,0.5242424242424243,-0.3
7.406938682005691,0.5616161616161617,-0.3
7.507101254019635,0.598989898989899,-0.3
7.6110781087234916,0.6363636363636365,-0.3
7.719014497503542,0.6737373737373737,-0.3
7.831061203052195,0.7111111111111111,-0.3
7.9473747500052045,0.7484848484848485,-0.3
8.06811762360014,0.7858585858585859,-0.3
8.193458496661576,0.8232323232323233,-0.3
8.323572465230082,0.8606060606060606,-0.3
8.458641293164199,0.8979797979797981,-0.3
8.598853666057046,0.9353535353535354,-0.3
8.744405454822344,0.9727272727272729,-0.3
8.895499989318012,1.0101010101010102,-0.3
9.052348342389614,1.0474747474747477,-0.3
9.215169624730432,1.084848484848485,-0.3
9.384191290970094,1.1222222222222222,-0.3
9.559649457419317,1.1595959595959597,-0.3
9.741789231914685,1.196969696969697,-0.3
9.930865056224205,1.2343434343434345,-0.3
10.12714106149198,1.2717171717171718,-0.3
10.330891437218549,1.3090909090909093,-0.3
10.542400814292336,1.3464646464646466,-0.3
10.76196466260728,1.383838383838384,-0.3
10.989889703822117,1.4212121212121214,-0.3
11.226494339837918,1.4585858585858589,-0.3
11.47210909759243,1.4959595959595962,-0.3
11.727077090792607,1.5333333333333334,-0.3
11.991754499230343,1.570707070707071,-0.3
12.266511066350967,1.6080808080808082,-0.3
12.55173061576963,1.6454545454545457,-0.3
12.847811587457086,1.682828282828283,-0.3
13.155167594343945,1.7202020202020205,-0.3
13.474228000120899,1.7575757575757578,-0.3
13.805438519042132,1.7949494949494953,-0.3
14.149261838569783,1.8323232323232326,-0.3
14.506178265729295,1.8696969696969699,-0.3
14.876686398078549,1.9070707070707074,-0.3
15.261303820228132,1.9444444444444446,-0.3
15.66056782688575,1.9818181818181821,-0.3
16.075036173434782,2.019191919191919,-0.3
16.50528785509565,2.056565656565657,-0.3
16.95192391575824,2.093939393939394,-0.3
17.415568287615542,2.1313131313131315,-0.3
17.896868662771205,2.1686868686868688,-0.3
18.396497398038758,2.206060606060606,-0.3
18.915152454196402,2.243434343434344,-0.3
19.45355837100947,2.280808080808081,-0.3
20.01246727938271,2.3181818181818183,-0.3
20.592659952056138,2.3555555555555556,-0.3
21.194946894312462,2.392929292929293,-0.3
21.820169476219572,2.43030303030303,-0.3
22.469201107989935,2.467676767676768,-0.3
23.142948460098648,2.505050505050505,-0.3
23.84235272986483,2.5424242424242425,-0.3
24.568390956265514,2.5797979797979798,-0.3
25.3220773848189,2.6171717171717175,-0.3
26.104464884443534,2.6545454545454548,-0.3
26.916646418272947,2.691919191919192,-0.3
27.759756570480096,2.7292929292929293,-0.3
28.634973131244774,2.7666666666666666,-0.3
29.54351874207803,2.8040404040404043,-0.3
30.48666260380198,2.8414141414141416,-0.3
31.465722249571193,2.878787878787879,-0.3
32.48206538541221,2.916161616161616,-0.3
33.53711180085263,2.953535353535354,-0.3
34.63233535230856,2.990909090909091,-0.3
