eos,target,z
-0.99,0.007056563181495558,0.1
-0.99,0.014121916442731579,0.2
-0.99,0.021194660609565322,0.30000000000000004
-0.99,0.028273706703843788,0.4
-0.99,0.035358190447535,0.5
-0.99,0.04244741434715222,0.6
-0.99,0.04954080732264148,0.7000000000000001
-0.99,0.05663789586369865,0.8
-0.99,0.06373828297490433,0.9
-0.99,0.07084163251372955,1.0
-0.99,0.07794765734375265,1.1
-0.99,0.08505611023906993,1.2000000000000002
-0.99,0.09216677680684272,1.3000000000000003
-0.99,0.09927946991319883,1.4000000000000001
-0.99,0.10639402524471235,1.5000000000000002
-0.99,0.11351029773857974,1.6
-0.99,0.1206281586850543,1.7000000000000002
-0.99,0.12774749335566288,1.8000000000000003
-0.99,0.1348681990466703,1.9000000000000001
-0.99,0.14199018345346054,2.0
-0.99,0.14911336331083677,2.1
-0.99,0.15623766324867025,2.2
-0.99,0.16336301482320714,2.3000000000000003
-0.99,0.17048935569262538,2.4000000000000004
-0.99,0.17761662891179852,2.5000000000000004
-0.99,0.18474478232615418,2.6
-0.99,0.1918737680483677,2.7
-0.99,0.19900354200466092,2.8000000000000003
-0.99,0.20613406353988026,2.9000000000000004
-0.99,0.21326529507244088,3.0000000000000004
-0.99,0.22039720179176497,3.1
-0.99,0.22752975139208156,3.2
-0.99,0.23466291383746476,3.3000000000000003
-0.99,0.24179666115381088,3.4000000000000004
-0.99,0.24893096724412864,3.5000000000000004
-0.99,0.25606580772407483,3.6
-0.99,0.2632011597751289,3.7
-0.99,0.27033700201318184,3.8000000000000003
-0.99,0.27747331437063766,3.9000000000000004
-0.99,0.28461007799039273,4.0
-0.99,0.29174727513028365,4.1
-0.99,0.29888488907678795,4.2
-0.99,0.30602290406692184,4.3
-0.99,0.31316130521741775,4.3999999999999995
-0.99,0.3203000784603814,4.5
-0.99,0.32743921048473046,4.6
-0.99,0.33457868868280194,4.7
-0.99,0.34171850110158847,4.8
-0.99,0.3488586363981327,4.9
-0.99,0.3559990837986588,5.0
-0.9697959183673469,0.0068491819820166305,0.1
-0.9697959183673469,0.013724168487183299,0.2
-0.9697959183673469,0.020620909693025984,0.30000000000000004
-0.9697959183673469,0.027536245546970043,0.4
-0.9697959183673469,0.03446766212511141,0.5
-0.9697959183673469,0.04141312619150685,0.6
